# Vat.gr.211 — Predicted Table: Handy Tables Oblique Ascensions Klima V
# Model: ensemble
# Klima: 5  (Byzantium/Hellespont, φ≈41°N, longest day 15h)
# Scan date: 2026-05-17
# RMSE estimates: anaph=0.800°  hour=0.350h  chron=11.8min
# STATUS: ALL VALUES ARE MODEL PREDICTIONS — verify against manuscript images
# Uncertain cells in actual transcriptions should be compared to these predictions
# Column *_raw: [unread] — Greek numeral not yet read from image
# Column *_dec: [pred_ensemble] — predicted decimal value
#
sign	deg	anaph_deg_raw	anaph_min_raw	hour_raw	chron_raw	deg_dec	anaph_dec	hour_dec	chron_dec
Gemini	ζ	[unread]	[unread]	[unread]	[unread]	7	41;29[pred_flat]	19[pred_topo]	4[pred_topo]
Gemini	η	[unread]	[unread]	[unread]	[unread]	8	42;16[pred_flat]	19[pred_topo]	8[pred_topo]
Gemini	θ	[unread]	[unread]	[unread]	[unread]	9	43;03[pred_flat]	19[pred_topo]	11[pred_topo]
Gemini	ι	[unread]	[unread]	[unread]	[unread]	10	43;50[pred_flat]	19[pred_topo]	13[pred_topo]
Gemini	ια	[unread]	[unread]	[unread]	[unread]	11	44;37[pred_flat]	19[pred_topo]	18[pred_topo]
Gemini	ιβ	[unread]	[unread]	[unread]	[unread]	12	45;24[pred_flat]	19[pred_topo]	22[pred_topo]
Gemini	ιγ	[unread]	[unread]	[unread]	[unread]	13	46;12[pred_flat]	19[pred_topo]	25[pred_topo]
Gemini	ιδ	[unread]	[unread]	[unread]	[unread]	14	46;59[pred_flat]	19[pred_topo]	28[pred_topo]
Gemini	ιε	[unread]	[unread]	[unread]	[unread]	15	47;46[pred_flat]	19[pred_topo]	31[pred_topo]
Gemini	ιϛ	[unread]	[unread]	[unread]	[unread]	16	48;33[pred_flat]	19[pred_topo]	34[pred_topo]
Gemini	ιζ	[unread]	[unread]	[unread]	[unread]	17	49;20[pred_flat]	19[pred_topo]	37[pred_topo]
Gemini	ιη	[unread]	[unread]	[unread]	[unread]	18	50;07[pred_flat]	19[pred_topo]	40[pred_topo]
Gemini	ιθ	[unread]	[unread]	[unread]	[unread]	19	50;54[pred_flat]	19[pred_topo]	43[pred_topo]
Gemini	κ	[unread]	[unread]	[unread]	[unread]	20	51;47[pred_flat]	19[pred_topo]	47[pred_topo]
Gemini	κα	[unread]	[unread]	[unread]	[unread]	21	52;39[pred_flat]	19[pred_topo]	49[pred_topo]
Gemini	κβ	[unread]	[unread]	[unread]	[unread]	22	53;31[pred_flat]	19[pred_topo]	50[pred_topo]
Gemini	κγ	[unread]	[unread]	[unread]	[unread]	23	54;23[pred_flat]	19[pred_topo]	50[pred_topo]
Gemini	κδ	[unread]	[unread]	[unread]	[unread]	24	55;15[pred_flat]	19[pred_topo]	38[pred_topo]
Gemini	κε	[unread]	[unread]	[unread]	[unread]	25	56;02[pred_flat]	20[pred_topo]	26[pred_topo]
Gemini	κϛ	[unread]	[unread]	[unread]	[unread]	26	56;49[pred_flat]	20[pred_topo]	15[pred_topo]
Gemini	κζ	[unread]	[unread]	[unread]	[unread]	27	57;35[pred_flat]	20[pred_topo]	7[pred_topo]
Gemini	κη	[unread]	[unread]	[unread]	[unread]	28	58;22[pred_flat]	20[pred_topo]	12[pred_topo]
Gemini	κθ	[unread]	[unread]	[unread]	[unread]	29	59;09[pred_flat]	19[pred_topo]	19[pred_topo]
Gemini	λ	[unread]	[unread]	[unread]	[unread]	30	59;55[pred_flat]	19[pred_topo]	27[pred_topo]
# === CANCER (ΚΑΡΚΙΝΟΣ) ===
Cancer	α	[unread]	[unread]	[unread]	[unread]	1	60;42[pred_flat]	19[pred_topo]	34[pred_topo]
Cancer	β	[unread]	[unread]	[unread]	[unread]	2	61;28[pred_flat]	19[pred_topo]	42[pred_topo]
Cancer	γ	[unread]	[unread]	[unread]	[unread]	3	62;15[pred_flat]	18[pred_topo]	48[pred_topo]
Cancer	δ	[unread]	[unread]	[unread]	[unread]	4	63;02[pred_flat]	18[pred_topo]	53[pred_topo]
Cancer	ε	[unread]	[unread]	[unread]	[unread]	5	63;48[pred_flat]	18[pred_topo]	56[pred_topo]
Cancer	ϛ	[unread]	[unread]	[unread]	[unread]	6	64;35[pred_flat]	18[pred_topo]	57[pred_topo]
Cancer	ζ	[unread]	[unread]	[unread]	[unread]	7	65;22[pred_flat]	18[pred_topo]	58[pred_topo]
Cancer	η	[unread]	[unread]	[unread]	[unread]	8	66;08[pred_flat]	18[pred_topo]	57[pred_topo]
Cancer	θ	[unread]	[unread]	[unread]	[unread]	9	66;55[pred_flat]	18[pred_topo]	41[pred_topo]
Cancer	ι	[unread]	[unread]	[unread]	[unread]	10	67;42[pred_flat]	19[pred_topo]	17[pred_topo]
Cancer	ια	[unread]	[unread]	[unread]	[unread]	11	68;28[pred_flat]	19[pred_topo]	2[pred_topo]
Cancer	ιβ	[unread]	[unread]	[unread]	[unread]	12	69;15[pred_flat]	19[pred_topo]	1[pred_topo]
Cancer	ιγ	[unread]	[unread]	[unread]	[unread]	13	70;02[pred_flat]	19[pred_topo]	0[pred_topo]
Cancer	ιδ	[unread]	[unread]	[unread]	[unread]	14	70;48[pred_flat]	19[pred_topo]	0[pred_topo]
Cancer	ιε	[unread]	[unread]	[unread]	[unread]	15	71;35[pred_flat]	19[pred_topo]	0[pred_topo]
Cancer	ιϛ	[unread]	[unread]	[unread]	[unread]	16	72;23[pred_flat]	19[pred_topo]	0[pred_topo]
Cancer	ιζ	[unread]	[unread]	[unread]	[unread]	17	73;11[pred_flat]	19[pred_topo]	0[pred_topo]
Cancer	ιη	[unread]	[unread]	[unread]	[unread]	18	73;59[pred_flat]	19[pred_topo]	0[pred_topo]
Cancer	ιθ	[unread]	[unread]	[unread]	[unread]	19	74;47[pred_flat]	19[pred_topo]	1[pred_topo]
Cancer	κ	[unread]	[unread]	[unread]	[unread]	20	75;35[pred_flat]	19[pred_topo]	2[pred_topo]
Cancer	κα	[unread]	[unread]	[unread]	[unread]	21	76;23[pred_flat]	19[pred_topo]	3[pred_topo]
Cancer	κβ	[unread]	[unread]	[unread]	[unread]	22	77;11[pred_flat]	19[pred_topo]	4[pred_topo]
Cancer	κγ	[unread]	[unread]	[unread]	[unread]	23	77;59[pred_flat]	19[pred_topo]	3[pred_topo]
Cancer	κδ	[unread]	[unread]	[unread]	[unread]	24	78;47[pred_flat]	19[pred_topo]	2[pred_topo]
Cancer	κε	[unread]	[unread]	[unread]	[unread]	25	79;35[pred_flat]	19[pred_topo]	2[pred_topo]
Cancer	κϛ	[unread]	[unread]	[unread]	[unread]	26	80;23[pred_flat]	19[pred_topo]	2[pred_topo]
Cancer	κζ	[unread]	[unread]	[unread]	[unread]	27	81;11[pred_flat]	19[pred_topo]	1[pred_topo]
Cancer	κη	[unread]	[unread]	[unread]	[unread]	28	81;59[pred_flat]	19[pred_topo]	1[pred_topo]
Cancer	κθ	[unread]	[unread]	[unread]	[unread]	29	82;47[pred_flat]	19[pred_topo]	1[pred_topo]
Cancer	λ	[unread]	[unread]	[unread]	[unread]	30	83;35[pred_flat]	19[pred_topo]	1[pred_topo]
# === LEO (ΛΕΩΝ) ===
Leo	α	[unread]	[unread]	[unread]	[unread]	1	84;23[pred_flat]	18[pred_topo]	34[pred_topo]
Leo	β	[unread]	[unread]	[unread]	[unread]	2	85;11[pred_flat]	18[pred_topo]	58[pred_topo]
Leo	γ	[unread]	[unread]	[unread]	[unread]	3	85;59[pred_flat]	18[pred_topo]	58[pred_topo]
Leo	δ	[unread]	[unread]	[unread]	[unread]	4	86;47[pred_flat]	18[pred_topo]	57[pred_topo]
Leo	ε	[unread]	[unread]	[unread]	[unread]	5	87;35[pred_flat]	18[pred_topo]	56[pred_topo]
Leo	ϛ	[unread]	[unread]	[unread]	[unread]	6	88;23[pred_flat]	18[pred_topo]	55[pred_topo]
Leo	ζ	[unread]	[unread]	[unread]	[unread]	7	89;11[pred_flat]	18[pred_topo]	54[pred_topo]
Leo	η	[unread]	[unread]	[unread]	[unread]	8	89;59[pred_flat]	18[pred_topo]	53[pred_topo]
Leo	θ	[unread]	[unread]	[unread]	[unread]	9	90;47[pred_flat]	18[pred_topo]	51[pred_topo]
Leo	ι	[unread]	[unread]	[unread]	[unread]	10	91;35[pred_flat]	18[pred_topo]	49[pred_topo]
Leo	ια	[unread]	[unread]	[unread]	[unread]	11	92;23[pred_flat]	18[pred_topo]	47[pred_topo]
Leo	ιβ	[unread]	[unread]	[unread]	[unread]	12	93;11[pred_flat]	18[pred_topo]	46[pred_topo]
Leo	ιγ	[unread]	[unread]	[unread]	[unread]	13	93;59[pred_flat]	18[pred_topo]	45[pred_topo]
Leo	ιδ	[unread]	[unread]	[unread]	[unread]	14	94;47[pred_flat]	18[pred_topo]	43[pred_topo]
Leo	ιε	[unread]	[unread]	[unread]	[unread]	15	95;35[pred_flat]	18[pred_topo]	41[pred_topo]
Leo	ιϛ	[unread]	[unread]	[unread]	[unread]	16	96;23[pred_flat]	18[pred_topo]	39[pred_topo]
Leo	ιζ	[unread]	[unread]	[unread]	[unread]	17	97;11[pred_flat]	18[pred_topo]	37[pred_topo]
Leo	ιη	[unread]	[unread]	[unread]	[unread]	18	97;59[pred_flat]	18[pred_topo]	35[pred_topo]
Leo	ιθ	[unread]	[unread]	[unread]	[unread]	19	98;47[pred_flat]	18[pred_topo]	32[pred_topo]
Leo	κ	[unread]	[unread]	[unread]	[unread]	20	99;35[pred_flat]	18[pred_topo]	30[pred_topo]
Leo	κα	[unread]	[unread]	[unread]	[unread]	21	100;23[pred_flat]	18[pred_topo]	27[pred_topo]
Leo	κβ	[unread]	[unread]	[unread]	[unread]	22	101;11[pred_flat]	18[pred_topo]	24[pred_topo]
Leo	κγ	[unread]	[unread]	[unread]	[unread]	23	101;59[pred_flat]	18[pred_topo]	21[pred_topo]
Leo	κδ	[unread]	[unread]	[unread]	[unread]	24	102;47[pred_flat]	18[pred_topo]	20[pred_topo]
Leo	κε	[unread]	[unread]	[unread]	[unread]	25	103;35[pred_flat]	18[pred_topo]	17[pred_topo]
Leo	κϛ	[unread]	[unread]	[unread]	[unread]	26	104;23[pred_flat]	18[pred_topo]	14[pred_topo]
Leo	κζ	[unread]	[unread]	[unread]	[unread]	27	105;11[pred_flat]	18[pred_topo]	11[pred_topo]
Leo	κη	[unread]	[unread]	[unread]	[unread]	28	105;59[pred_flat]	18[pred_topo]	8[pred_topo]
Leo	κθ	[unread]	[unread]	[unread]	[unread]	29	106;47[pred_flat]	18[pred_topo]	5[pred_topo]
Leo	λ	[unread]	[unread]	[unread]	[unread]	30	107;35[pred_flat]	18[pred_topo]	3[pred_topo]
# === VIRGO (ΠΑΡΘΕΝΟΣ) ===
Virgo	α	[unread]	[unread]	[unread]	[unread]	1	108;23[pred_flat]	18[pred_topo]	16[pred_topo]
Virgo	β	[unread]	[unread]	[unread]	[unread]	2	109;11[pred_flat]	18[pred_topo]	29[pred_topo]
Virgo	γ	[unread]	[unread]	[unread]	[unread]	3	109;59[pred_flat]	18[pred_topo]	41[pred_topo]
Virgo	δ	[unread]	[unread]	[unread]	[unread]	4	110;47[pred_flat]	18[pred_topo]	49[pred_topo]
Virgo	ε	[unread]	[unread]	[unread]	[unread]	5	111;35[pred_flat]	18[pred_topo]	46[pred_topo]
Virgo	ϛ	[unread]	[unread]	[unread]	[unread]	6	112;23[pred_flat]	18[pred_topo]	43[pred_topo]
Virgo	ζ	[unread]	[unread]	[unread]	[unread]	7	113;11[pred_flat]	18[pred_topo]	39[pred_topo]
Virgo	η	[unread]	[unread]	[unread]	[unread]	8	113;59[pred_flat]	18[pred_topo]	36[pred_topo]
Virgo	θ	[unread]	[unread]	[unread]	[unread]	9	114;47[pred_flat]	18[pred_topo]	32[pred_topo]
Virgo	ι	[unread]	[unread]	[unread]	[unread]	10	115;35[pred_flat]	18[pred_topo]	28[pred_topo]
Virgo	ια	[unread]	[unread]	[unread]	[unread]	11	116;23[pred_flat]	18[pred_topo]	24[pred_topo]
Virgo	ιβ	[unread]	[unread]	[unread]	[unread]	12	117;11[pred_flat]	18[pred_topo]	20[pred_topo]
Virgo	ιγ	[unread]	[unread]	[unread]	[unread]	13	117;59[pred_flat]	18[pred_topo]	16[pred_topo]
Virgo	ιδ	[unread]	[unread]	[unread]	[unread]	14	118;47[pred_flat]	18[pred_topo]	12[pred_topo]
Virgo	ιε	[unread]	[unread]	[unread]	[unread]	15	119;35[pred_flat]	18[pred_topo]	9[pred_topo]
Virgo	ιϛ	[unread]	[unread]	[unread]	[unread]	16	120;21[pred_flat]	18[pred_topo]	23[pred_topo]
Virgo	ιζ	[unread]	[unread]	[unread]	[unread]	17	121;08[pred_flat]	17[pred_topo]	38[pred_topo]
Virgo	ιη	[unread]	[unread]	[unread]	[unread]	18	121;54[pred_flat]	17[pred_topo]	53[pred_topo]
Virgo	ιθ	[unread]	[unread]	[unread]	[unread]	19	122;40[pred_flat]	17[pred_topo]	49[pred_topo]
Virgo	κ	[unread]	[unread]	[unread]	[unread]	20	123;18[pred_flat]	17[pred_topo]	45[pred_topo]
Virgo	κα	[unread]	[unread]	[unread]	[unread]	21	123;57[pred_flat]	17[pred_topo]	40[pred_topo]
Virgo	κβ	[unread]	[unread]	[unread]	[unread]	22	124;41[pred_flat]	17[pred_topo]	35[pred_topo]
Virgo	κγ	[unread]	[unread]	[unread]	[unread]	23	125;26[pred_flat]	17[pred_topo]	30[pred_topo]
Virgo	κδ	[unread]	[unread]	[unread]	[unread]	24	126;10[pred_flat]	17[pred_topo]	26[pred_topo]
Virgo	κε	[unread]	[unread]	[unread]	[unread]	25	126;55[pred_flat]	17[pred_topo]	21[pred_topo]
Virgo	κϛ	[unread]	[unread]	[unread]	[unread]	26	127;40[pred_flat]	17[pred_topo]	16[pred_topo]
Virgo	κζ	[unread]	[unread]	[unread]	[unread]	27	128;24[pred_flat]	17[pred_topo]	13[pred_topo]
Virgo	κη	[unread]	[unread]	[unread]	[unread]	28	129;09[pred_flat]	17[pred_topo]	12[pred_topo]
Virgo	κθ	[unread]	[unread]	[unread]	[unread]	29	129;53[pred_flat]	16[pred_topo]	25[pred_topo]
Virgo	λ	[unread]	[unread]	[unread]	[unread]	30	130;38[pred_flat]	15[pred_topo]	39[pred_topo]
# === LIBRA (ΖΥΓΟΣ) ===
Libra	α	[unread]	[unread]	[unread]	[unread]	1	131;22[pred_flat]	14[pred_topo]	41[pred_topo]
Libra	β	[unread]	[unread]	[unread]	[unread]	2	132;07[pred_flat]	12[pred_topo]	40[pred_topo]
Libra	γ	[unread]	[unread]	[unread]	[unread]	3	132;52[pred_flat]	12[pred_topo]	15[pred_topo]
Libra	δ	[unread]	[unread]	[unread]	[unread]	4	133;36[pred_flat]	12[pred_topo]	4[pred_topo]
Libra	ε	[unread]	[unread]	[unread]	[unread]	5	134;21[pred_flat]	12[pred_topo]	5[pred_topo]
Libra	ϛ	[unread]	[unread]	[unread]	[unread]	6	134;57[pred_flat]	12[pred_topo]	8[pred_topo]
Libra	ζ	[unread]	[unread]	[unread]	[unread]	7	135;25[pred_flat]	12[pred_topo]	12[pred_topo]
Libra	η	[unread]	[unread]	[unread]	[unread]	8	135;59[pred_flat]	12[pred_topo]	15[pred_topo]
Libra	θ	[unread]	[unread]	[unread]	[unread]	9	136;38[pred_flat]	12[pred_topo]	18[pred_topo]
Libra	ι	[unread]	[unread]	[unread]	[unread]	10	137;17[pred_flat]	12[pred_topo]	21[pred_topo]
Libra	ια	[unread]	[unread]	[unread]	[unread]	11	137;56[pred_flat]	12[pred_topo]	24[pred_topo]
Libra	ιβ	[unread]	[unread]	[unread]	[unread]	12	138;39[pred_flat]	12[pred_topo]	27[pred_topo]
Libra	ιγ	[unread]	[unread]	[unread]	[unread]	13	139;29[pred_flat]	12[pred_topo]	30[pred_topo]
Libra	ιδ	[unread]	[unread]	[unread]	[unread]	14	140;19[pred_flat]	12[pred_topo]	33[pred_topo]
Libra	ιε	[unread]	[unread]	[unread]	[unread]	15	141;09[pred_flat]	12[pred_topo]	36[pred_topo]
Libra	ιϛ	[unread]	[unread]	[unread]	[unread]	16	141;58[pred_flat]	12[pred_topo]	39[pred_topo]
Libra	ιζ	[unread]	[unread]	[unread]	[unread]	17	142;48[pred_flat]	12[pred_topo]	41[pred_topo]
Libra	ιη	[unread]	[unread]	[unread]	[unread]	18	143;38[pred_flat]	12[pred_topo]	44[pred_topo]
Libra	ιθ	[unread]	[unread]	[unread]	[unread]	19	144;28[pred_flat]	12[pred_topo]	46[pred_topo]
Libra	κ	[unread]	[unread]	[unread]	[unread]	20	145;18[pred_flat]	12[pred_topo]	49[pred_topo]
Libra	κα	[unread]	[unread]	[unread]	[unread]	21	146;08[pred_flat]	12[pred_topo]	52[pred_topo]
Libra	κβ	[unread]	[unread]	[unread]	[unread]	22	146;58[pred_flat]	12[pred_topo]	51[pred_topo]
Libra	κγ	[unread]	[unread]	[unread]	[unread]	23	147;48[pred_flat]	12[pred_topo]	27[pred_topo]
Libra	κδ	[unread]	[unread]	[unread]	[unread]	24	148;38[pred_flat]	13[pred_topo]	3[pred_topo]
Libra	κε	[unread]	[unread]	[unread]	[unread]	25	149;28[pred_flat]	13[pred_topo]	3[pred_topo]
Libra	κϛ	[unread]	[unread]	[unread]	[unread]	26	150;18[pred_flat]	13[pred_topo]	6[pred_topo]
Libra	κζ	[unread]	[unread]	[unread]	[unread]	27	151;08[pred_flat]	13[pred_topo]	9[pred_topo]
Libra	κη	[unread]	[unread]	[unread]	[unread]	28	151;58[pred_flat]	13[pred_topo]	12[pred_topo]
Libra	κθ	[unread]	[unread]	[unread]	[unread]	29	152;47[pred_flat]	13[pred_topo]	15[pred_topo]
Libra	λ	[unread]	[unread]	[unread]	[unread]	30	153;37[pred_flat]	13[pred_topo]	18[pred_topo]
# === SCORPIO (ΣΚΟΡΠΙΟΣ) ===
Scorpio	α	[unread]	[unread]	[unread]	[unread]	1	154;27[pred_flat]	13[pred_topo]	21[pred_topo]
Scorpio	β	[unread]	[unread]	[unread]	[unread]	2	155;17[pred_flat]	13[pred_topo]	24[pred_topo]
Scorpio	γ	[unread]	[unread]	[unread]	[unread]	3	156;07[pred_flat]	13[pred_topo]	27[pred_topo]
Scorpio	δ	[unread]	[unread]	[unread]	[unread]	4	156;57[pred_flat]	13[pred_topo]	30[pred_topo]
Scorpio	ε	[unread]	[unread]	[unread]	[unread]	5	157;47[pred_flat]	13[pred_topo]	33[pred_topo]
Scorpio	ϛ	[unread]	[unread]	[unread]	[unread]	6	158;37[pred_flat]	13[pred_topo]	36[pred_topo]
Scorpio	ζ	[unread]	[unread]	[unread]	[unread]	7	159;27[pred_flat]	13[pred_topo]	39[pred_topo]
Scorpio	η	[unread]	[unread]	[unread]	[unread]	8	160;17[pred_flat]	13[pred_topo]	42[pred_topo]
Scorpio	θ	[unread]	[unread]	[unread]	[unread]	9	161;07[pred_flat]	13[pred_topo]	45[pred_topo]
Scorpio	ι	[unread]	[unread]	[unread]	[unread]	10	161;57[pred_flat]	13[pred_topo]	47[pred_topo]
Scorpio	ια	[unread]	[unread]	[unread]	[unread]	11	162;47[pred_flat]	13[pred_topo]	50[pred_topo]
